ID,Producer,Producer.1,Battery,Battery.1,SDate,VP,VP_Adjusted,Sulf Input,Sulf,S.Temp,A.Temp,Dens Input,Dens,Temp.Mean,Temp.Roll,Estevan,Weyburn,Oxbow,Yellow Grass North,Melita,Kipling,CrudeType,Unknown,C5,Light_LSB,Light_SW,Medium_LSB,Medium_SW,Midale,Heavy_Sour,Heavy_SW,Crude_Breakdown,Crude_Num,VP_95_Spec,Post_Aquisition
924,SPAEN,SPAEN,11-12-006-15W2,,3/1/2017,71.4,71.4,,2.3,34.1,-15,870.1,870.1,-12.73333333,-10.93809524,-12.5,-11.6,-14,-10.9,-13.9,-13.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
925,APACH,APACH,07-12-005-34W1,,3/1/2017,37,37,,0.68,33.6,-15,877.3,877.3,-12.73333333,-10.93809524,-12.5,-11.6,-14,-10.9,-13.9,-13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
926,CRESC,CRESC,14-13-001-05W2,,3/2/2017,86.5,86.5,0.515,0.515,4.3,-15,814.9,814.9,-14.08333333,-12.36666667,-13.4,-12.8,-14,-12.5,-18,-13.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
927,CRESC,CRESC,05-14-003-01W2,,3/2/2017,90.1,90.1,0.899,0.899,16.2,-15,825.3,825.3,-14.08333333,-12.36666667,-13.4,-12.8,-14,-12.5,-18,-13.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
928,CRESC,CRESC,02-13-006-06W2,,3/2/2017,88.7,88.7,1.453,1.453,25.7,-15,846.4,846.4,-14.08333333,-12.36666667,-13.4,-12.8,-14,-12.5,-18,-13.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
929,FEDER,FEDER,05-31-002-01W2,,3/2/2017,79.6,79.6,,0.53,29.3,-15,819.9,819.9,-14.08333333,-12.36666667,-13.4,-12.8,-14,-12.5,-18,-13.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
930,SPAEN,SPAEN,03-03-002-32W1,,3/2/2017,94.3,94.3,,1.36,-3,-15,826.3,826.3,-14.08333333,-12.36666667,-13.4,-12.8,-14,-12.5,-18,-13.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
931,CAT,CAT,14-09-002-29W1,,3/2/2017,88.9,88.9,,0.79,25.4,-15,834.2,834.2,-14.08333333,-12.36666667,-13.4,-12.8,-14,-12.5,-18,-13.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
932,SPAEN,SPAEN,09-08-004-03W2,,3/2/2017,84.6,84.6,,1.08,29.3,-15,837.1,837.1,-14.08333333,-12.36666667,-13.4,-12.8,-14,-12.5,-18,-13.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
933,TORCO,TORCO,03-15-004-06W2,,3/2/2017,72.2,72.2,,1.21,32.6,-15,854.2,854.2,-14.08333333,-12.36666667,-13.4,-12.8,-14,-12.5,-18,-13.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
934,RDGBK,RDGBK,03-33-008-06W2,,3/3/2017,100.1,100.1,,0.3,11.5,-13,808.1,808.1,-7.416666667,-12.46904762,-6.2,-6.2,-12.3,-3.4,-9.1,-7.3,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
935,RDGBK,RDGBK,02-26-009-09W2,,3/3/2017,84.7,84.7,,0.17,23.1,-13,809.1,809.1,-7.416666667,-12.46904762,-6.2,-6.2,-12.3,-3.4,-9.1,-7.3,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
936,RDGBK,RDGBK,09-26-007-09W2,,3/3/2017,80.5,80.5,,1.24,6,-13,850.5,850.5,-7.416666667,-12.46904762,-6.2,-6.2,-12.3,-3.4,-9.1,-7.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
937,CRESC,CRESC,09-13-007-11W2,,3/5/2017,88.3,88.3,0.493,0.493,16.2,4,816,816,-0.05,-9.147619048,0.8,-0.5,-1.8,1.1,-0.7,0.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
938,CRESC,CRESC,04-08-008-08W2,,3/5/2017,103,103,0.605,0.605,,4,814.4,814.4,-0.05,-9.147619048,0.8,-0.5,-1.8,1.1,-0.7,0.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
939,CRESC,CRESC,13-30-007-10W2,,3/5/2017,92.1,92.1,0.654,0.654,17,4,820.8,820.8,-0.05,-9.147619048,0.8,-0.5,-1.8,1.1,-0.7,0.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
940,CRESC,CRESC,11-15-007-09W2,,3/5/2017,91,91,0.691,0.691,6.5,4,817.3,817.3,-0.05,-9.147619048,0.8,-0.5,-1.8,1.1,-0.7,0.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
941,CRESC,CRESC,14-13-001-05W2,,3/9/2017,88.5,88.5,0.554,0.554,3.1,-25,821.4,821.4,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
942,CRESC,CRESC,13-30-007-10W2,,3/9/2017,90.1,90.1,0.597,0.597,8.3,-25,815.9,815.9,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
943,CRESC,CRESC,11-15-007-09W2,,3/9/2017,97.8,97.8,0.746,0.746,2.5,-25,818.9,818.9,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
944,SPAEN,SPAEN,09-08-004-03W2,,3/9/2017,100.5,100.5,,1.08,20.9,-25,828.9,828.9,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
945,RDGBK,RDGBK,09-26-007-09W2,,3/9/2017,108,108,,1.24,-2,-25,839.2,839.2,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
946,TORCO,TORCO,11-30-005-03W2,,3/9/2017,70.2,70.2,,1.41,28.2,-25,852.1,852.1,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
947,TORCO,TORCO,03-15-004-06W2,,3/9/2017,63.6,63.6,,1.21,28.7,-25,853.5,853.5,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
948,SPAEN,SPAEN,13-03-006-34W1,,3/9/2017,82.5,82.5,,1.2,12.4,-25,,842.3,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
949,SECUR ,SECUR ,08-28-005-33W1, REV,3/9/2017,79.6,79.6,1.259,1.259,4.3,-25,845.1,845.1,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
950,SECUR ,SECUR ,08-28-005-33W1, SALES,3/9/2017,104.1,104.1,1.1,1.1,1.5,-25,829.8,829.8,-19.1,-8.697619048,-19,-18.9,-18,-18.2,-21.2,-19.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
951,PMCL,PMCL,01-07-006-10W2, REV,3/10/2017,90.5,90.5,,1.32,2.3,-25,826,826,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
952,CRESC,CRESC,14-27-001-13W2,,3/10/2017,83.7,83.7,0.275,0.275,15.1,-25,809.8,809.8,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
953,CRESC,CRESC,09-13-007-11W2,,3/10/2017,96.8,96.8,0.544,0.544,12.4,-25,812.6,812.6,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
954,CRESC,CRESC,02-16-010-02W2,,3/10/2017,83.9,83.9,1.819,1.819,-8,-25,856.4,856.4,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
955,RDGBK,RDGBK,02-26-009-09W2,,3/10/2017,85.6,85.6,,0.17,21.4,-25,809.3,809.3,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
956,SPAEN,SPAEN,01-28-002-14W2,,3/10/2017,110.4,110.4,,1.31,18.1,-25,817.4,817.4,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
957,SPAEN,SPAEN,16-18-011-04W2,,3/10/2017,93.1,93.1,,1.62,7.5,-25,830.2,830.2,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
958,SPAEN,SPAEN,08-18-011-03W2,,3/10/2017,68.3,68.3,,1.78,-3,-25,857.1,857.1,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
959,VALLE,VALLE,02-18-007-13W2,,3/10/2017,81.6,81.6,,1.93,-1.1,-25,858,858,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
960,LRE,LRE,04-05-002-15W2,,3/10/2017,81.4,81.4,,1.9,15.9,-25,860.6,860.6,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
961,SPAEN,SPAEN,08-35-011-04W2,,3/10/2017,79.9,79.9,,1.9,8.6,-25,862.2,862.2,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
962,APACH,APACH,07-12-006-11W2,,3/10/2017,48.6,48.6,,2.09,30.4,-25,877.6,877.6,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
963,SECUR ,SECUR ,08-28-005-33W1, REV,3/10/2017,79,79,,1.14,4.3,-25,845.1,845.1,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
964,SECUR ,SECUR ,08-28-005-33W1, SALES,3/10/2017,104.3,104.3,,1.14,1.5,-25,829.8,829.8,-21.28333333,-10.67857143,-20.8,-20.5,-22,-19.6,-23.3,-21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
965,CRESC,CRESC,04-08-008-08W2,,3/11/2017,107.3,107.3,0.591,0.591,2,-17,817.5,817.5,-18,-13.18571429,-17.7,-18.1,-18.5,-17.6,-18.1,-18,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
966,SPAEN,SPAEN,01-28-002-14W2,,3/11/2017,113.4,113.4,,1.31,19.7,-17,819,819,-18,-13.18571429,-17.7,-18.1,-18.5,-17.6,-18.1,-18,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
967,SPAEN,SPAEN,09-08-004-03W2,,3/11/2017,104.1,104.1,,1.08,20.3,-17,828.9,828.9,-18,-13.18571429,-17.7,-18.1,-18.5,-17.6,-18.1,-18,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
968,RDGBK,RDGBK,12-22-007-11W2,,3/11/2017,95.1,95.1,,1.74,9.7,-17,838.3,838.3,-18,-13.18571429,-17.7,-18.1,-18.5,-17.6,-18.1,-18,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
969,RDGBK,RDGBK,09-26-007-09W2,,3/11/2017,112.4,112.4,,1.24,1.8,-17,840.3,840.3,-18,-13.18571429,-17.7,-18.1,-18.5,-17.6,-18.1,-18,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
970,SECUR ,SECUR ,08-28-005-33W1, REV,3/11/2017,89.5,89.5,1.031,1.031,4.5,-17,843.9,843.9,-18,-13.18571429,-17.7,-18.1,-18.5,-17.6,-18.1,-18,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
971,SECUR ,SECUR ,08-28-005-33W1, SALES,3/11/2017,101.3,101.3,1.059,1.059,2.6,-17,833.9,833.9,-18,-13.18571429,-17.7,-18.1,-18.5,-17.6,-18.1,-18,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
972,CRESC,CRESC,13-29-008-07W2,,3/12/2017,98.4,98.4,0.183,0.183,23,-14,801.2,801.2,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
973,CRESC,CRESC,01-21-001-14W2,,3/12/2017,86.1,86.1,0.189,0.189,19,-14,807.5,807.5,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
974,CRESC,CRESC,04-08-008-08W2,,3/12/2017,106.2,106.2,0.566,0.566,2.4,-14,818.3,818.3,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
975,CRESC,CRESC,05-14-003-01W2,,3/12/2017,96.5,96.5,0.888,0.888,5.1,-14,821.9,821.9,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
976,CRESC,CRESC,13-13-007-02W2,,3/12/2017,81.9,81.9,1.265,1.265,25,-14,845.1,845.1,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
977,CRESC,CRESC,02-13-006-06W2,,3/12/2017,95.8,95.8,1.518,1.518,12,-14,848.2,848.2,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
978,CRESC,CRESC,07-07-006-15W2,,3/12/2017,77.7,77.7,2.873,2.873,12,-14,871.9,871.9,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
979,RDGBK,RDGBK,03-33-008-06W2,,3/12/2017,107.5,107.5,,0.3,11,-14,805.7,805.7,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
980,RDGBK,RDGBK,12-06-009-07W2,,3/12/2017,93.2,93.2,,0.19,-3,-14,807.8,807.8,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
981,FEDER,FEDER,05-31-002-01W2,,3/12/2017,90.9,90.9,,0.53,21,-14,817.5,817.5,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
982,SPAEN,SPAEN,03-03-002-32W1,,3/12/2017,81.1,81.1,,1.36,-5.1,-14,825.3,825.3,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
983,SPAEN,SPAEN,09-08-004-03W2,,3/12/2017,103.3,103.3,,1.08,22,-14,829.2,829.2,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
984,SPAEN,SPAEN,01-28-002-14W2,,3/12/2017,107,107,,1.31,21,-14,830.1,830.1,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
985,CAT,CAT,14-09-002-29W1,,3/12/2017,93,93,,0.79,21,-14,834,834,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
986,PMCL,PMCL,01-07-006-10W2,,3/12/2017,90.4,90.4,,1.32,0,-14,835.6,835.6,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
987,RDGBK,RDGBK,12-22-007-11W2,,3/12/2017,89.5,89.5,,1.74,8,-14,841,841,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
988,ENERM,ENERM,08-31-004-18W2,,3/12/2017,77.3,77.3,,1.86,26.3,-14,856.1,856.1,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
989,TORCO,TORCO,04-17-004-31W1,,3/12/2017,79.2,79.2,,1.7,15,-14,859,859,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
990,CENOV,CENOV,05-16-006-13W2,,3/12/2017,68.8,68.8,,2.38,26.5,-14,866.7,866.7,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
991,SPAEN,SPAEN,11-12-006-15W2,,3/12/2017,85.9,85.9,,2.3,28,-14,867.9,867.9,-17.21666667,-15.63809524,-17.3,-17.3,-17,-16.8,-18.9,-16,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
992,CRESC,CRESC,13-29-008-07W2,,3/13/2017,85.3,85.3,0.168,0.168,29.7,-18,802.6,802.6,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
993,CRESC,CRESC,01-21-001-14W2,,3/13/2017,88.8,88.8,0.217,0.217,15.4,-18,805.85,805.85,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
994,CRESC,CRESC,04-08-008-08W2,,3/13/2017,106.4,106.4,0.485,0.485,3.4,-18,815.3,815.3,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
995,CRESC,CRESC,09-13-007-11W2,,3/13/2017,94.7,94.7,0.499,0.499,9.2,-18,812.3,812.3,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
996,CRESC,CRESC,14-13-001-05W2,,3/13/2017,87.3,87.3,0.519,0.519,2.8,-18,818.7,818.7,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
997,CRESC,CRESC,14-27-001-13W2,,3/13/2017,104.93,104.93,0.576,0.576,13.4,-18,819.8,819.8,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
998,CRESC,CRESC,13-30-007-10W2,,3/13/2017,86.9,86.9,0.596,0.596,-2,-18,817,817,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
999,CRESC,CRESC,11-15-007-09W2,,3/13/2017,96.6,96.6,0.6285,0.6285,0.7,-18,815,815,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
1000,RDGBK,RDGBK,03-33-008-06W2,,3/13/2017,96.8,96.8,,0.3,22.7,-18,804.5,804.5,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
1001,RDGBK,RDGBK,12-06-009-07W2,,3/13/2017,92.6,92.6,,0.19,-2.5,-18,807,807,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
1002,RDGBK,RDGBK,02-26-009-09W2,,3/13/2017,86.8,86.8,,0.17,22.4,-18,809.2,809.2,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,0,1
1003,SPAEN,SPAEN,01-28-002-14W2,,3/13/2017,101.4,101.4,,1.31,22.7,-18,830.9,830.9,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1004,RDGBK,RDGBK,12-22-007-11W2,,3/13/2017,86.2,86.2,,1.74,11.5,-18,838,838,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1005,RDGBK,RDGBK,09-26-007-09W2,,3/13/2017,108.6,108.6,,1.24,3.6,-18,839.7,839.7,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1006,SPAEN,SPAEN,13-03-006-34W1,,3/13/2017,70.35,70.35,,1.2,31.6,-18,842.5,842.5,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1007,LRE,LRE,11-02-005-12W2,,3/13/2017,89.7,89.7,,1.63,1.5,-18,845.2,845.2,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1008,TORCO,TORCO,03-15-004-06W2,,3/13/2017,66,66,,1.21,22.7,-18,852.3,852.3,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1009,TORCO,TORCO,11-30-005-03W2,,3/13/2017,66.8,66.8,,1.41,32.6,-18,853.5,853.5,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1010,LRE,LRE,04-05-002-15W2,,3/13/2017,76.4,76.4,,1.9,14.7,-18,857.2,857.2,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1011,APACH,APACH,07-12-006-11W2,,3/13/2017,51.2,51.2,,2.09,29.1,-18,873.4,873.4,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
1012,SECUR ,SECUR ,08-28-005-33W1, REV,3/13/2017,80.3,80.3,1.181,1.181,3.5,-18,839,839,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1013,SECUR ,SECUR ,08-28-005-33W1, SALES,3/13/2017,90.6,90.6,1.126,1.126,3.5,-18,839.7,839.7,-17.56666667,-17.11904762,-17.4,-16.7,-17,-16.5,-20,-17.8,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1014,CRESC,CRESC,05-14-003-01W2,,3/14/2017,90.19,90.19,0.885,0.885,10.8,-8,823.5,823.5,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
1015,CRESC,CRESC,13-13-007-02W2,,3/14/2017,79.5,79.5,1.243,1.243,30.3,-8,842.9,842.9,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1016,CRESC,CRESC,02-13-006-06W2,,3/14/2017,90.05,90.05,1.382,1.382,13.4,-8,845.1,845.1,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1017,CRESC,CRESC,07-07-006-15W2,,3/14/2017,69.6,69.6,2.607,2.607,17.1,-8,873,873,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
1018,FEDER,FEDER,05-31-002-01W2,,3/14/2017,80.16,80.16,,0.53,27.3,-8,818.6,818.6,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
1019,SPAEN,SPAEN,03-03-002-32W1,,3/14/2017,81.36,81.36,,1.36,4.4,-8,824.7,824.7,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,0,1
1020,SPAEN,SPAEN,16-18-011-04W2,,3/14/2017,96.2,96.2,,1.62,5.3,-8,827.7,827.7,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1021,CAT,CAT,14-09-002-29W1,,3/14/2017,94.36,94.36,,0.79,20.2,-8,834.3,834.3,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1022,ENERM,ENERM,08-31-004-18W2,,3/14/2017,65.7,65.7,,1.86,30.1,-8,857.6,857.6,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
1023,SPAEN,SPAEN,11-12-006-15W2,,3/14/2017,74.3,74.3,,2.3,30.1,-8,868.2,868.2,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
1024,CENOV,CENOV,05-16-006-13W2,,3/14/2017,54,54,,2.38,29,-8,871.2,871.2,-9.35,-16.65952381,-8.4,-9,-11.3,-7.5,-9.6,-10.3,Crude,0,0,0,0,0,0,1,0,0,Midale,5,0,1
1025,PMCL,PMCL,01-07-006-10W2, REV,3/15/2017,83.61,83.61,,1.32,2.4,-1,828.04,828.04,-3.316666667,-15.11904762,-3.5,-2.6,-5.3,-1.7,-4.3,-2.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,0,1
